
Integration time [ms]:   0,050
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 3
Data measured with spectrometer [name]: 7516255SP
Wave   ;Sample   ;Dark     ;Reference
209,400;  62,874;    0,000;    0,000
210,000;  64,153;    0,000;    0,000
210,600;  65,448;    0,000;    0,000
211,200;  66,758;    0,000;    0,000
211,800;  68,085;    0,000;    0,000
212,400;  69,427;    0,000;    0,000
213,000;  70,785;    0,000;    0,000
213,600;  72,159;    0,000;    0,000
214,200;  73,549;    0,000;    0,000
214,800;  74,954;    0,000;    0,000
215,400;  76,376;    0,000;    0,000
216,000;  77,813;    0,000;    0,000
216,600;  79,266;    0,000;    0,000
217,200;  80,735;    0,000;    0,000
217,800;  82,220;    0,000;    0,000
218,400;  83,720;    0,000;    0,000
219,000;  85,236;    0,000;    0,000
219,600;  86,768;    0,000;    0,000
220,200;  88,315;    0,000;    0,000
220,800;  89,879;    0,000;    0,000
221,400;  91,457;    0,000;    0,000
222,000;  93,052;    0,000;    0,000
222,600;  94,661;    0,000;    0,000
223,200;  96,287;    0,000;    0,000
223,800;  97,927;    0,000;    0,000
224,400;  99,584;    0,000;    0,000
225,000;  101,255;    0,000;    0,000
225,600;  102,942;    0,000;    0,000
226,200;  104,644;    0,000;    0,000
226,800;  106,361;    0,000;    0,000
227,400;  108,093;    0,000;    0,000
228,000;  109,841;    0,000;    0,000
228,600;  111,603;    0,000;    0,000
229,200;  113,380;    0,000;    0,000
229,800;  115,172;    0,000;    0,000
230,400;  116,979;    0,000;    0,000
231,000;  118,801;    0,000;    0,000
231,600;  120,637;    0,000;    0,000
232,200;  122,488;    0,000;    0,000
232,800;  124,354;    0,000;    0,000
233,400;  126,234;    0,000;    0,000
234,000;  128,128;    0,000;    0,000
234,600;  130,036;    0,000;    0,000
235,200;  131,959;    0,000;    0,000
235,800;  133,895;    0,000;    0,000
236,400;  135,846;    0,000;    0,000
237,000;  137,811;    0,000;    0,000
237,600;  139,789;    0,000;    0,000
238,200;  141,781;    0,000;    0,000
238,800;  143,787;    0,000;    0,000
239,400;  145,806;    0,000;    0,000
240,000;  147,839;    0,000;    0,000
240,600;  149,885;    0,000;    0,000
241,200;  151,944;    0,000;    0,000
241,800;  154,016;    0,000;    0,000
242,400;  156,101;    0,000;    0,000
243,000;  158,199;    0,000;    0,000
243,600;  160,310;    0,000;    0,000
244,200;  162,434;    0,000;    0,000
244,800;  164,570;    0,000;    0,000
245,400;  166,719;    0,000;    0,000
246,000;  168,880;    0,000;    0,000
246,600;  171,053;    0,000;    0,000
247,200;  173,238;    0,000;    0,000
247,800;  175,436;    0,000;    0,000
248,400;  177,645;    0,000;    0,000
249,000;  179,866;    0,000;    0,000
249,600;  182,098;    0,000;    0,000
250,200;  184,342;    0,000;    0,000
250,800;  186,598;    0,000;    0,000
251,400;  188,864;    0,000;    0,000
252,000;  191,142;    0,000;    0,000
252,600;  193,431;    0,000;    0,000
253,200;  195,730;    0,000;    0,000
253,800;  198,040;    0,000;    0,000
254,400;  200,361;    0,000;    0,000
255,000;  202,693;    0,000;    0,000
255,600;  205,034;    0,000;    0,000
256,200;  207,386;    0,000;    0,000
256,800;  209,748;    0,000;    0,000
257,400;  212,120;    0,000;    0,000
258,000;  214,502;    0,000;    0,000
258,600;  216,893;    0,000;    0,000
259,200;  219,294;    0,000;    0,000
259,800;  221,704;    0,000;    0,000
260,400;  224,124;    0,000;    0,000
261,000;  226,552;    0,000;    0,000
261,600;  228,990;    0,000;    0,000
262,200;  231,436;    0,000;    0,000
262,800;  233,891;    0,000;    0,000
263,400;  236,355;    0,000;    0,000
264,000;  238,827;    0,000;    0,000
264,600;  241,307;    0,000;    0,000
265,200;  243,796;    0,000;    0,000
265,800;  246,292;    0,000;    0,000
266,400;  248,796;    0,000;    0,000
267,000;  251,308;    0,000;    0,000
267,600;  253,827;    0,000;    0,000
268,200;  256,354;    0,000;    0,000
268,800;  258,888;    0,000;    0,000
269,400;  261,429;    0,000;    0,000
270,000;  263,977;    0,000;    0,000
270,600;  266,532;    0,000;    0,000
271,200;  269,094;    0,000;    0,000
271,800;  271,662;    0,000;    0,000
272,400;  274,237;    0,000;    0,000
273,000;  276,817;    0,000;    0,000
273,600;  279,404;    0,000;    0,000
274,200;  281,997;    0,000;    0,000
274,800;  284,595;    0,000;    0,000
275,400;  287,200;    0,000;    0,000
276,000;  289,809;    0,000;    0,000
276,600;  292,424;    0,000;    0,000
277,200;  295,045;    0,000;    0,000
277,800;  297,670;    0,000;    0,000
278,400;  300,300;    0,000;    0,000
279,000;  302,935;    0,000;    0,000
279,600;  305,575;    0,000;    0,000
280,200;  308,219;    0,000;    0,000
280,800;  310,867;    0,000;    0,000
281,400;  313,520;    0,000;    0,000
282,000;  316,177;    0,000;    0,000
282,600;  318,837;    0,000;    0,000
283,200;  321,502;    0,000;    0,000
283,800;  324,169;    0,000;    0,000
284,400;  326,841;    0,000;    0,000
285,000;  329,516;    0,000;    0,000
285,600;  332,194;    0,000;    0,000
286,200;  334,875;    0,000;    0,000
286,800;  337,558;    0,000;    0,000
287,400;  340,245;    0,000;    0,000
288,000;  342,934;    0,000;    0,000
288,600;  345,626;    0,000;    0,000
289,200;  348,320;    0,000;    0,000
289,800;  351,016;    0,000;    0,000
290,400;  353,715;    0,000;    0,000
291,000;  356,415;    0,000;    0,000
291,600;  359,117;    0,000;    0,000
292,200;  361,820;    0,000;    0,000
292,800;  364,525;    0,000;    0,000
293,400;  367,232;    0,000;    0,000
294,000;  369,940;    0,000;    0,000
294,600;  372,648;    0,000;    0,000
295,200;  375,358;    0,000;    0,000
295,800;  378,069;    0,000;    0,000
296,400;  380,780;    0,000;    0,000
297,000;  383,492;    0,000;    0,000
297,600;  386,204;    0,000;    0,000
298,200;  388,917;    0,000;    0,000
298,800;  391,629;    0,000;    0,000
299,400;  394,342;    0,000;    0,000
300,000;  397,054;    0,000;    0,000
300,600;  399,767;    0,000;    0,000
301,200;  402,479;    0,000;    0,000
301,800;  405,190;    0,000;    0,000
302,400;  407,901;    0,000;    0,000
303,000;  410,611;    0,000;    0,000
303,600;  413,321;    0,000;    0,000
304,200;  416,029;    0,000;    0,000
304,800;  418,736;    0,000;    0,000
305,400;  421,442;    0,000;    0,000
306,000;  424,146;    0,000;    0,000
306,600;  426,849;    0,000;    0,000
307,200;  429,551;    0,000;    0,000
307,800;  432,250;    0,000;    0,000
308,400;  434,948;    0,000;    0,000
309,000;  437,644;    0,000;    0,000
309,600;  440,338;    0,000;    0,000
310,200;  443,029;    0,000;    0,000
310,800;  445,719;    0,000;    0,000
311,400;  448,405;    0,000;    0,000
312,000;  451,090;    0,000;    0,000
312,600;  453,771;    0,000;    0,000
313,200;  456,450;    0,000;    0,000
313,800;  459,126;    0,000;    0,000
314,400;  461,799;    0,000;    0,000
315,000;  464,469;    0,000;    0,000
315,600;  467,135;    0,000;    0,000
316,200;  469,798;    0,000;    0,000
316,800;  472,458;    0,000;    0,000
317,400;  475,114;    0,000;    0,000
318,000;  477,767;    0,000;    0,000
318,600;  480,416;    0,000;    0,000
319,200;  483,061;    0,000;    0,000
319,800;  485,701;    0,000;    0,000
320,400;  488,338;    0,000;    0,000
321,000;  490,971;    0,000;    0,000
321,600;  493,599;    0,000;    0,000
322,200;  496,224;    0,000;    0,000
322,800;  498,843;    0,000;    0,000
323,400;  501,458;    0,000;    0,000
324,000;  504,068;    0,000;    0,000
324,600;  506,674;    0,000;    0,000
325,200;  509,275;    0,000;    0,000
325,800;  511,870;    0,000;    0,000
326,400;  514,461;    0,000;    0,000
327,000;  517,047;    0,000;    0,000
327,600;  519,627;    0,000;    0,000
328,200;  522,202;    0,000;    0,000
328,800;  524,772;    0,000;    0,000
329,400;  527,336;    0,000;    0,000
330,000;  529,894;    0,000;    0,000
330,600;  532,447;    0,000;    0,000
331,200;  534,994;    0,000;    0,000
331,800;  537,535;    0,000;    0,000
332,400;  540,071;    0,000;    0,000
333,000;  542,600;    0,000;    0,000
333,600;  545,123;    0,000;    0,000
334,200;  547,640;    0,000;    0,000
334,800;  550,151;    0,000;    0,000
335,400;  552,655;    0,000;    0,000
336,000;  555,153;    0,000;    0,000
336,600;  557,645;    0,000;    0,000
337,200;  560,130;    0,000;    0,000
337,800;  562,608;    0,000;    0,000
338,400;  565,079;    0,000;    0,000
339,000;  567,544;    0,000;    0,000
339,600;  570,002;    0,000;    0,000
340,200;  572,453;    0,000;    0,000
340,800;  574,897;    0,000;    0,000
341,400;  577,334;    0,000;    0,000
342,000;  579,763;    0,000;    0,000
342,600;  582,186;    0,000;    0,000
343,200;  584,601;    0,000;    0,000
343,800;  587,009;    0,000;    0,000
344,400;  589,409;    0,000;    0,000
345,000;  591,802;    0,000;    0,000
345,600;  594,187;    0,000;    0,000
346,200;  596,565;    0,000;    0,000
346,800;  598,935;    0,000;    0,000
347,400;  601,297;    0,000;    0,000
348,000;  603,652;    0,000;    0,000
348,600;  605,999;    0,000;    0,000
349,200;  608,337;    0,000;    0,000
349,800;  610,668;    0,000;    0,000
350,400;  612,991;    0,000;    0,000
351,000;  615,305;    0,000;    0,000
351,600;  617,612;    0,000;    0,000
352,200;  619,910;    0,000;    0,000
352,800;  622,200;    0,000;    0,000
353,400;  624,482;    0,000;    0,000
354,000;  626,755;    0,000;    0,000
354,600;  629,020;    0,000;    0,000
355,200;  631,277;    0,000;    0,000
355,800;  633,525;    0,000;    0,000
356,400;  635,765;    0,000;    0,000
357,000;  637,995;    0,000;    0,000
357,600;  640,218;    0,000;    0,000
358,200;  642,431;    0,000;    0,000
358,800;  644,636;    0,000;    0,000
359,400;  646,832;    0,000;    0,000
360,000;  649,019;    0,000;    0,000
360,600;  651,198;    0,000;    0,000
361,200;  653,367;    0,000;    0,000
361,800;  655,527;    0,000;    0,000
362,400;  657,679;    0,000;    0,000
363,000;  659,821;    0,000;    0,000
363,600;  661,955;    0,000;    0,000
364,200;  664,079;    0,000;    0,000
364,800;  666,194;    0,000;    0,000
365,400;  668,300;    0,000;    0,000
366,000;  670,397;    0,000;    0,000
366,600;  672,484;    0,000;    0,000
367,200;  674,562;    0,000;    0,000
367,800;  676,631;    0,000;    0,000
368,400;  678,691;    0,000;    0,000
369,000;  680,741;    0,000;    0,000
369,600;  682,782;    0,000;    0,000
370,200;  684,813;    0,000;    0,000
370,800;  686,835;    0,000;    0,000
371,400;  688,847;    0,000;    0,000
372,000;  690,850;    0,000;    0,000
372,600;  692,843;    0,000;    0,000
373,200;  694,827;    0,000;    0,000
373,800;  696,801;    0,000;    0,000
374,400;  698,765;    0,000;    0,000
375,000;  700,720;    0,000;    0,000
375,600;  702,665;    0,000;    0,000
376,200;  704,600;    0,000;    0,000
376,800;  706,526;    0,000;    0,000
377,400;  708,441;    0,000;    0,000
378,000;  710,347;    0,000;    0,000
378,600;  712,244;    0,000;    0,000
379,200;  714,130;    0,000;    0,000
379,800;  716,007;    0,000;    0,000
380,400;  717,873;    0,000;    0,000
381,000;  719,730;    0,000;    0,000
381,600;  721,577;    0,000;    0,000
382,200;  723,414;    0,000;    0,000
382,800;  725,242;    0,000;    0,000
383,400;  727,059;    0,000;    0,000
384,000;  728,866;    0,000;    0,000
384,600;  730,663;    0,000;    0,000
385,200;  732,451;    0,000;    0,000
385,800;  734,228;    0,000;    0,000
386,400;  735,995;    0,000;    0,000
387,000;  737,753;    0,000;    0,000
387,600;  739,500;    0,000;    0,000
388,200;  741,237;    0,000;    0,000
388,800;  742,965;    0,000;    0,000
389,400;  744,682;    0,000;    0,000
390,000;  746,389;    0,000;    0,000
390,600;  748,086;    0,000;    0,000
391,200;  749,773;    0,000;    0,000
391,800;  751,450;    0,000;    0,000
392,400;  753,116;    0,000;    0,000
393,000;  754,773;    0,000;    0,000
393,600;  756,419;    0,000;    0,000
394,200;  758,056;    0,000;    0,000
394,800;  759,682;    0,000;    0,000
395,400;  761,298;    0,000;    0,000
396,000;  762,904;    0,000;    0,000
396,600;  764,500;    0,000;    0,000
397,200;  766,086;    0,000;    0,000
397,800;  767,662;    0,000;    0,000
398,400;  769,227;    0,000;    0,000
399,000;  770,783;    0,000;    0,000
399,600;  772,328;    0,000;    0,000
400,200;  773,863;    0,000;    0,000
400,800;  775,388;    0,000;    0,000
401,400;  776,903;    0,000;    0,000
402,000;  778,408;    0,000;    0,000
402,600;  779,903;    0,000;    0,000
403,200;  781,387;    0,000;    0,000
403,800;  782,861;    0,000;    0,000
404,400;  784,326;    0,000;    0,000
405,000;  785,780;    0,000;    0,000
405,600;  787,224;    0,000;    0,000
406,200;  788,658;    0,000;    0,000
406,800;  790,082;    0,000;    0,000
407,400;  791,495;    0,000;    0,000
408,000;  792,899;    0,000;    0,000
408,600;  794,292;    0,000;    0,000
409,200;  795,676;    0,000;    0,000
409,800;  797,049;    0,000;    0,000
410,400;  798,413;    0,000;    0,000
411,000;  799,766;    0,000;    0,000
411,600;  801,109;    0,000;    0,000
412,200;  802,442;    0,000;    0,000
412,800;  803,765;    0,000;    0,000
413,400;  805,079;    0,000;    0,000
414,000;  806,382;    0,000;    0,000
414,600;  807,675;    0,000;    0,000
415,200;  808,958;    0,000;    0,000
415,800;  810,231;    0,000;    0,000
416,400;  811,494;    0,000;    0,000
417,000;  812,748;    0,000;    0,000
417,600;  813,991;    0,000;    0,000
418,200;  815,224;    0,000;    0,000
418,800;  816,448;    0,000;    0,000
419,400;  817,661;    0,000;    0,000
420,000;  818,865;    0,000;    0,000
420,600;  820,059;    0,000;    0,000
421,200;  821,243;    0,000;    0,000
421,800;  822,417;    0,000;    0,000
422,400;  823,581;    0,000;    0,000
423,000;  824,735;    0,000;    0,000
423,600;  825,880;    0,000;    0,000
424,200;  827,015;    0,000;    0,000
424,800;  828,140;    0,000;    0,000
425,400;  829,255;    0,000;    0,000
426,000;  830,361;    0,000;    0,000
426,600;  831,457;    0,000;    0,000
427,200;  832,543;    0,000;    0,000
427,800;  833,619;    0,000;    0,000
428,400;  834,686;    0,000;    0,000
429,000;  835,743;    0,000;    0,000
429,600;  836,791;    0,000;    0,000
430,200;  837,828;    0,000;    0,000
430,800;  838,857;    0,000;    0,000
431,400;  839,875;    0,000;    0,000
432,000;  840,885;    0,000;    0,000
432,600;  841,884;    0,000;    0,000
433,200;  842,874;    0,000;    0,000
433,800;  843,855;    0,000;    0,000
434,400;  844,826;    0,000;    0,000
435,000;  845,788;    0,000;    0,000
435,600;  846,740;    0,000;    0,000
436,200;  847,683;    0,000;    0,000
436,800;  848,616;    0,000;    0,000
437,400;  849,540;    0,000;    0,000
438,000;  850,455;    0,000;    0,000
438,600;  851,360;    0,000;    0,000
439,200;  852,256;    0,000;    0,000
439,800;  853,143;    0,000;    0,000
440,400;  854,020;    0,000;    0,000
441,000;  854,888;    0,000;    0,000
441,600;  855,747;    0,000;    0,000
442,200;  856,597;    0,000;    0,000
442,800;  857,438;    0,000;    0,000
443,400;  858,269;    0,000;    0,000
444,000;  859,092;    0,000;    0,000
444,600;  859,905;    0,000;    0,000
445,200;  860,709;    0,000;    0,000
445,800;  861,504;    0,000;    0,000
446,400;  862,290;    0,000;    0,000
447,000;  863,068;    0,000;    0,000
447,600;  863,836;    0,000;    0,000
448,200;  864,595;    0,000;    0,000
448,800;  865,345;    0,000;    0,000
449,400;  866,086;    0,000;    0,000
450,000;  866,819;    0,000;    0,000
450,600;  867,542;    0,000;    0,000
451,200;  868,257;    0,000;    0,000
451,800;  868,963;    0,000;    0,000
452,400;  869,660;    0,000;    0,000
453,000;  870,349;    0,000;    0,000
453,600;  871,028;    0,000;    0,000
454,200;  871,699;    0,000;    0,000
454,800;  872,362;    0,000;    0,000
455,400;  873,015;    0,000;    0,000
456,000;  873,660;    0,000;    0,000
456,600;  874,297;    0,000;    0,000
457,200;  874,925;    0,000;    0,000
457,800;  875,544;    0,000;    0,000
458,400;  876,155;    0,000;    0,000
459,000;  876,757;    0,000;    0,000
459,600;  877,351;    0,000;    0,000
460,200;  877,936;    0,000;    0,000
460,800;  878,514;    0,000;    0,000
461,400;  879,082;    0,000;    0,000
462,000;  879,642;    0,000;    0,000
462,600;  880,194;    0,000;    0,000
463,200;  880,738;    0,000;    0,000
463,800;  881,274;    0,000;    0,000
464,400;  881,801;    0,000;    0,000
465,000;  882,320;    0,000;    0,000
465,600;  882,831;    0,000;    0,000
466,200;  883,333;    0,000;    0,000
466,800;  883,828;    0,000;    0,000
467,400;  884,314;    0,000;    0,000
468,000;  884,793;    0,000;    0,000
468,600;  885,263;    0,000;    0,000
469,200;  885,725;    0,000;    0,000
469,800;  886,180;    0,000;    0,000
470,400;  886,626;    0,000;    0,000
471,000;  887,064;    0,000;    0,000
471,600;  887,495;    0,000;    0,000
472,200;  887,918;    0,000;    0,000
472,800;  888,332;    0,000;    0,000
473,400;  888,739;    0,000;    0,000
474,000;  889,139;    0,000;    0,000
474,600;  889,530;    0,000;    0,000
475,200;  889,914;    0,000;    0,000
475,800;  890,290;    0,000;    0,000
476,400;  890,659;    0,000;    0,000
477,000;  891,019;    0,000;    0,000
477,600;  891,373;    0,000;    0,000
478,200;  891,718;    0,000;    0,000
478,800;  892,056;    0,000;    0,000
479,400;  892,387;    0,000;    0,000
480,000;  892,710;    0,000;    0,000
480,600;  893,026;    0,000;    0,000
481,200;  893,334;    0,000;    0,000
481,800;  893,635;    0,000;    0,000
482,400;  893,928;    0,000;    0,000
483,000;  894,214;    0,000;    0,000
483,600;  894,493;    0,000;    0,000
484,200;  894,764;    0,000;    0,000
484,800;  895,029;    0,000;    0,000
485,400;  895,286;    0,000;    0,000
486,000;  895,536;    0,000;    0,000
486,600;  895,778;    0,000;    0,000
487,200;  896,014;    0,000;    0,000
487,800;  896,242;    0,000;    0,000
488,400;  896,464;    0,000;    0,000
489,000;  896,678;    0,000;    0,000
489,600;  896,886;    0,000;    0,000
490,200;  897,086;    0,000;    0,000
490,800;  897,279;    0,000;    0,000
491,400;  897,466;    0,000;    0,000
492,000;  897,646;    0,000;    0,000
492,600;  897,818;    0,000;    0,000
493,200;  897,984;    0,000;    0,000
493,800;  898,143;    0,000;    0,000
494,400;  898,296;    0,000;    0,000
495,000;  898,441;    0,000;    0,000
495,600;  898,580;    0,000;    0,000
496,200;  898,712;    0,000;    0,000
496,800;  898,838;    0,000;    0,000
497,400;  898,957;    0,000;    0,000
498,000;  899,069;    0,000;    0,000
498,600;  899,175;    0,000;    0,000
499,200;  899,274;    0,000;    0,000
499,800;  899,367;    0,000;    0,000
500,400;  899,454;    0,000;    0,000
501,000;  899,533;    0,000;    0,000
501,600;  899,607;    0,000;    0,000
502,200;  899,674;    0,000;    0,000
502,800;  899,735;    0,000;    0,000
503,400;  899,789;    0,000;    0,000
504,000;  899,837;    0,000;    0,000
504,600;  899,879;    0,000;    0,000
505,200;  899,915;    0,000;    0,000
505,800;  899,944;    0,000;    0,000
506,400;  899,967;    0,000;    0,000
507,000;  899,984;    0,000;    0,000
507,600;  899,995;    0,000;    0,000
508,200;  900,000;    0,000;    0,000
508,800;  899,999;    0,000;    0,000
509,400;  899,992;    0,000;    0,000
510,000;  899,978;    0,000;    0,000
510,600;  899,959;    0,000;    0,000
511,200;  899,934;    0,000;    0,000
511,800;  899,903;    0,000;    0,000
512,400;  899,866;    0,000;    0,000
513,000;  899,823;    0,000;    0,000
513,600;  899,775;    0,000;    0,000
514,200;  899,720;    0,000;    0,000
514,800;  899,660;    0,000;    0,000
515,400;  899,594;    0,000;    0,000
516,000;  899,523;    0,000;    0,000
516,600;  899,445;    0,000;    0,000
517,200;  899,362;    0,000;    0,000
517,800;  899,274;    0,000;    0,000
518,400;  899,180;    0,000;    0,000
519,000;  899,080;    0,000;    0,000
519,600;  898,975;    0,000;    0,000
520,200;  898,864;    0,000;    0,000
520,800;  898,748;    0,000;    0,000
521,400;  898,626;    0,000;    0,000
522,000;  898,499;    0,000;    0,000
522,600;  898,366;    0,000;    0,000
523,200;  898,228;    0,000;    0,000
523,800;  898,085;    0,000;    0,000
524,400;  897,936;    0,000;    0,000
525,000;  897,783;    0,000;    0,000
525,600;  897,624;    0,000;    0,000
526,200;  897,459;    0,000;    0,000
526,800;  897,290;    0,000;    0,000
527,400;  897,115;    0,000;    0,000
528,000;  896,935;    0,000;    0,000
528,600;  896,750;    0,000;    0,000
529,200;  896,560;    0,000;    0,000
529,800;  896,365;    0,000;    0,000
530,400;  896,165;    0,000;    0,000
531,000;  895,960;    0,000;    0,000
531,600;  895,750;    0,000;    0,000
532,200;  895,535;    0,000;    0,000
532,800;  895,315;    0,000;    0,000
533,400;  895,090;    0,000;    0,000
534,000;  894,861;    0,000;    0,000
534,600;  894,626;    0,000;    0,000
535,200;  894,387;    0,000;    0,000
535,800;  894,143;    0,000;    0,000
536,400;  893,894;    0,000;    0,000
537,000;  893,640;    0,000;    0,000
537,600;  893,382;    0,000;    0,000
538,200;  893,119;    0,000;    0,000
538,800;  892,851;    0,000;    0,000
539,400;  892,579;    0,000;    0,000
540,000;  892,302;    0,000;    0,000
540,600;  892,020;    0,000;    0,000
541,200;  891,734;    0,000;    0,000
541,800;  891,444;    0,000;    0,000
542,400;  891,149;    0,000;    0,000
543,000;  890,849;    0,000;    0,000
543,600;  890,545;    0,000;    0,000
544,200;  890,237;    0,000;    0,000
544,800;  889,924;    0,000;    0,000
545,400;  889,607;    0,000;    0,000
546,000;  889,286;    0,000;    0,000
546,600;  888,960;    0,000;    0,000
547,200;  888,630;    0,000;    0,000
547,800;  888,296;    0,000;    0,000
548,400;  887,957;    0,000;    0,000
549,000;  887,615;    0,000;    0,000
549,600;  887,268;    0,000;    0,000
550,200;  886,917;    0,000;    0,000
550,800;  886,562;    0,000;    0,000
551,400;  886,202;    0,000;    0,000
552,000;  885,839;    0,000;    0,000
552,600;  885,471;    0,000;    0,000
553,200;  885,100;    0,000;    0,000
553,800;  884,724;    0,000;    0,000
554,400;  884,345;    0,000;    0,000
555,000;  883,962;    0,000;    0,000
555,600;  883,574;    0,000;    0,000
556,200;  883,183;    0,000;    0,000
556,800;  882,788;    0,000;    0,000
557,400;  882,389;    0,000;    0,000
558,000;  881,986;    0,000;    0,000
558,600;  881,579;    0,000;    0,000
559,200;  881,169;    0,000;    0,000
559,800;  880,755;    0,000;    0,000
560,400;  880,337;    0,000;    0,000
561,000;  879,915;    0,000;    0,000
561,600;  879,490;    0,000;    0,000
562,200;  879,061;    0,000;    0,000
562,800;  878,628;    0,000;    0,000
563,400;  878,192;    0,000;    0,000
564,000;  877,752;    0,000;    0,000
564,600;  877,309;    0,000;    0,000
565,200;  876,862;    0,000;    0,000
565,800;  876,411;    0,000;    0,000
566,400;  875,957;    0,000;    0,000
567,000;  875,500;    0,000;    0,000
567,600;  875,039;    0,000;    0,000
568,200;  874,574;    0,000;    0,000
568,800;  874,106;    0,000;    0,000
569,400;  873,635;    0,000;    0,000
570,000;  873,161;    0,000;    0,000
570,600;  872,683;    0,000;    0,000
571,200;  872,202;    0,000;    0,000
571,800;  871,717;    0,000;    0,000
572,400;  871,229;    0,000;    0,000
573,000;  870,738;    0,000;    0,000
573,600;  870,244;    0,000;    0,000
574,200;  869,746;    0,000;    0,000
574,800;  869,246;    0,000;    0,000
575,400;  868,742;    0,000;    0,000
576,000;  868,235;    0,000;    0,000
576,600;  867,725;    0,000;    0,000
577,200;  867,212;    0,000;    0,000
577,800;  866,695;    0,000;    0,000
578,400;  866,176;    0,000;    0,000
579,000;  865,654;    0,000;    0,000
579,600;  865,128;    0,000;    0,000
580,200;  864,600;    0,000;    0,000
580,800;  864,068;    0,000;    0,000
581,400;  863,534;    0,000;    0,000
582,000;  862,997;    0,000;    0,000
582,600;  862,457;    0,000;    0,000
583,200;  861,914;    0,000;    0,000
583,800;  861,368;    0,000;    0,000
584,400;  860,819;    0,000;    0,000
585,000;  860,268;    0,000;    0,000
585,600;  859,713;    0,000;    0,000
586,200;  859,156;    0,000;    0,000
586,800;  858,596;    0,000;    0,000
587,400;  858,033;    0,000;    0,000
588,000;  857,468;    0,000;    0,000
588,600;  856,900;    0,000;    0,000
589,200;  856,329;    0,000;    0,000
589,800;  855,756;    0,000;    0,000
590,400;  855,180;    0,000;    0,000
591,000;  854,601;    0,000;    0,000
591,600;  854,020;    0,000;    0,000
592,200;  853,436;    0,000;    0,000
592,800;  852,849;    0,000;    0,000
593,400;  852,261;    0,000;    0,000
594,000;  851,669;    0,000;    0,000
594,600;  851,075;    0,000;    0,000
595,200;  850,479;    0,000;    0,000
595,800;  849,880;    0,000;    0,000
596,400;  849,278;    0,000;    0,000
597,000;  848,674;    0,000;    0,000
597,600;  848,068;    0,000;    0,000
598,200;  847,460;    0,000;    0,000
598,800;  846,849;    0,000;    0,000
599,400;  846,235;    0,000;    0,000
600,000;  845,619;    0,000;    0,000
600,600;  845,001;    0,000;    0,000
601,200;  844,381;    0,000;    0,000
601,800;  843,759;    0,000;    0,000
602,400;  843,134;    0,000;    0,000
603,000;  842,507;    0,000;    0,000
603,600;  841,877;    0,000;    0,000
604,200;  841,246;    0,000;    0,000
604,800;  840,612;    0,000;    0,000
605,400;  839,976;    0,000;    0,000
606,000;  839,338;    0,000;    0,000
606,600;  838,698;    0,000;    0,000
607,200;  838,056;    0,000;    0,000
607,800;  837,412;    0,000;    0,000
608,400;  836,765;    0,000;    0,000
609,000;  836,117;    0,000;    0,000
609,600;  835,466;    0,000;    0,000
610,200;  834,814;    0,000;    0,000
610,800;  834,159;    0,000;    0,000
611,400;  833,502;    0,000;    0,000
